1;1;24;DONALD;Eine echte Berufung?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '24', 'DONALD', 'Eine echte Berufung?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;25;BOB;Nein. Nein – nur ein Loch stopfen. Ein Freund von mir hat das eine Zeit lang gemacht. Er hat mich der Agentur empfohlen. Die Einzige Fragen waren, „Können Sie sich gepflegt ausdrücken?“ und „Haben Sie ein Smoking?“ – und schon bist du unterwegs, immer mit netten Damen. Besser als taxifahren und kellnern.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '25', 'BOB', 'Nein. Nein – nur ein Loch stopfen. Ein Freund von mir hat das eine Zeit lang gemacht. Er hat mich der Agentur empfohlen. Die Einzige Fragen waren, „Können Sie sich gepflegt ausdrücken?“ und „Haben Sie ein Smoking?“ – und schon bist du unterwegs, immer mit netten Damen. Besser als taxifahren und kellnern.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;26;DONALD;Oh. Sie sind Schauspieler.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '26', 'DONALD', 'Oh. Sie sind Schauspieler.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;27;BOB;(kichert) Wie? Jaa. Ja, sehr schlau von Ihnen. Ja, ich bin Schauspieler.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '27', 'BOB', '(kichert) Wie? Jaa. Ja, sehr schlau von Ihnen. Ja, ich bin Schauspieler.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;28;DONALD;Hab´ ich Sie schon einmal im Kino gesehen?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '28', 'DONALD', 'Hab´ ich Sie schon einmal im Kino gesehen?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;29;BOB;Keine Ahnung. Wo sitzen Sie denn immer? (Bob lacht. Donald nicht) ´tschuldigung. Guter Witz. Nein, ich spiele meistens Theater. Off-off – und off – und auch mal Broadway …;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '29', 'BOB', 'Keine Ahnung. Wo sitzen Sie denn immer? (Bob lacht. Donald nicht) ´tschuldigung. Guter Witz. Nein, ich spiele meistens Theater. Off-off – und off – und auch mal Broadway …',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;30;DONALD;Da hab´ ich Cats gesehen.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '30', 'DONALD', 'Da hab´ ich Cats gesehen.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;31;BOB;Oh, ja. Das war ohne mich. Aber gelegentlich hab´ ich schon was. Manchmal auch auf Tournee. Deswegen passt mir der Job hier. Ich kann mir die Arbeitszeit einteilen, und auch sonst …;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '31', 'BOB', 'Oh, ja. Das war ohne mich. Aber gelegentlich hab´ ich schon was. Manchmal auch auf Tournee. Deswegen passt mir der Job hier. Ich kann mir die Arbeitszeit einteilen, und auch sonst …',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;32;DONALD;Ist ja fein. Glückwunsch.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '32', 'DONALD', 'Ist ja fein. Glückwunsch.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;33;BOB;Danke. Und was machen Sie?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '33', 'BOB', 'Danke. Und was machen Sie?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
